"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.430478950E1	-1.748513947E0	2.472857666E-1	9.588610382E0	9.749866683E0
3.431475350E1	-1.946252747E0	2.621049500E-1	9.594448242E0	9.793366930E0
3.432471650E1	-1.699416046E0	2.697390747E-1	9.542655945E0	9.696548693E0
3.433468050E1	-1.949545898E0	2.719844055E-1	9.585616608E0	9.785640014E0
3.434464350E1	-1.849404144E0	2.380050659E-1	9.526190186E0	9.706968711E0
3.435460750E1	-1.941911774E0	2.682421875E-1	9.671687622E0	9.868359371E0
3.436457150E1	-1.840572510E0	2.167492676E-1	9.468260651E0	9.647934865E0
3.437453450E1	-1.813029785E0	2.700384521E-1	9.684710541E0	9.856653389E0
3.438449850E1	-1.867217102E0	2.218386841E-1	9.462273102E0	9.647296220E0
3.439446250E1	-1.863923950E0	2.963836670E-1	9.703122253E0	9.884970270E0
3.440442550E1	-1.959575043E0	2.372566223E-1	9.444460144E0	9.648525922E0
3.441438950E1	-1.760489044E0	2.733316040E-1	9.694889374E0	9.857226375E0
3.442435250E1	-1.947001190E0	2.085163879E-1	9.498048706E0	9.697794695E0
3.443431650E1	-1.697769470E0	2.526745605E-1	9.637408905E0	9.789071254E0
3.444428125E1	-2.032473450E0	2.285746765E-1	9.505383453E0	9.722937277E0
3.445424425E1	-1.751058655E0	2.615061951E-1	9.639055481E0	9.800305223E0
3.446420825E1	-2.044448547E0	2.248324585E-1	9.510622559E0	9.730481024E0
3.447417125E1	-1.678160248E0	2.677931213E-1	9.659712524E0	9.808056945E0
3.448413525E1	-2.005978546E0	2.154020691E-1	9.555080109E0	9.765751577E0
3.449409925E1	-1.669029236E0	2.791694641E-1	9.585616608E0	9.733839938E0
3.450406225E1	-2.048490143E0	2.148033142E-1	9.532926178E0	9.752903867E0
3.451402625E1	-1.747017059E0	2.486329651E-1	9.607770538E0	9.768476937E0
3.452398925E1	-1.982627106E0	2.282752991E-1	9.614207153E0	9.819159793E0
3.453395325E1	-1.725162506E0	2.326162720E-1	9.602980499E0	9.759484129E0
3.454391725E1	-1.967957611E0	2.457888794E-1	9.571096802E0	9.774413707E0
3.455388025E1	-1.759141846E0	2.414479065E-1	9.606872406E0	9.769589272E0
3.456384425E1	-1.940115509E0	2.344125366E-1	9.541308746E0	9.739382425E0
3.457380825E1	-1.816622314E0	2.154020691E-1	9.610015869E0	9.782582465E0
3.458377125E1	-1.887425079E0	2.258802795E-1	9.660760345E0	9.845998466E0
3.459373525E1	-1.813029785E0	2.097138977E-1	9.562714233E0	9.735325389E0
3.460369825E1	-1.894011383E0	2.507286072E-1	9.648785248E0	9.836117156E0
3.461366225E1	-1.883084106E0	2.047741699E-1	9.492659912E0	9.679800123E0
3.462362625E1	-1.870809631E0	2.445913696E-1	9.679172058E0	9.861345007E0
3.463358925E1	-1.869761810E0	1.859133911E-1	9.495653687E0	9.679773342E0
3.464355325E1	-1.798959045E0	2.528242493E-1	9.702074432E0	9.870684983E0
3.465351725E1	-1.877395935E0	1.845661926E-1	9.496252441E0	9.681812362E0
3.466348025E1	-1.780397644E0	2.613565063E-1	9.602232056E0	9.769390127E0
3.467344425E1	-1.996548157E0	1.836680603E-1	9.503437500E0	9.712634185E0
3.468340725E1	-1.733545074E0	2.508782959E-1	9.670490112E0	9.827842971E0
3.469337125E1	-1.993404694E0	1.916015625E-1	9.546398163E0	9.754183273E0
3.470333525E1	-1.685345306E0	2.278262329E-1	9.641600189E0	9.790441655E0
3.471329825E1	-2.011217651E0	1.703457642E-1	9.553283844E0	9.764181805E0
3.472326225E1	-1.704355774E0	2.401007080E-1	9.621841278E0	9.774574494E0
3.473322525E1	-2.048041077E0	1.643582153E-1	9.534123688E0	9.752999557E0
3.474318925E1	-1.670825500E0	2.318678284E-1	9.642648010E0	9.789079691E0
3.475315325E1	-2.032922516E0	2.005828857E-1	9.606872406E0	9.821659986E0
3.476311625E1	-1.671424255E0	2.276765442E-1	9.596843262E0	9.743967172E0
3.477308025E1	-2.037862244E0	2.013313293E-1	9.588909760E0	9.805131677E0
3.478304325E1	-1.687740326E0	2.311193848E-1	9.579928436E0	9.730206186E0
3.479300725E1	-2.003583527E0	1.817221069E-1	9.538314972E0	9.748170207E0
3.480297125E1	-1.746268616E0	2.348616028E-1	9.586814117E0	9.747390367E0
3.481293425E1	-1.930834808E0	2.052232361E-1	9.643546143E0	9.837084011E0
3.482289825E1	-1.738035736E0	2.155517578E-1	9.496851196E0	9.656987803E0
3.483286225E1	-1.923050995E0	2.152523804E-1	9.599537659E0	9.792628961E0
3.484282525E1	-1.861379242E0	2.095642090E-1	9.530231781E0	9.712567510E0
3.485278925E1	-1.883982239E0	2.408491516E-1	9.706565094E0	9.890642209E0
3.486275225E1	-1.876198425E0	1.950444031E-1	9.444460144E0	9.630991136E0
3.487271625E1	-1.809586945E0	2.366578674E-1	9.712552643E0	9.882524510E0
3.488268025E1	-1.902693329E0	1.841171265E-1	9.507928162E0	9.698187405E0
3.489264325E1	-1.776206360E0	2.499801636E-1	9.619745636E0	9.785545729E0
3.490260725E1	-2.023941193E0	1.883084106E-1	9.507778473E0	9.722635934E0
3.491257025E1	-1.661993866E0	2.424957275E-1	9.687105560E0	9.831634753E0
3.492253425E1	-2.024390259E0	1.971400452E-1	9.541009369E0	9.755402600E0
3.493249825E1	-1.650467834E0	2.421963501E-1	9.630074158E0	9.773486145E0
3.494246125E1	-2.079475708E0	1.911524963E-1	9.510622559E0	9.737181314E0
3.495242525E1	-1.676214294E0	2.451901245E-1	9.664502563E0	9.811851118E0
3.496238925E1	-2.110161896E0	1.649569702E-1	9.540260925E0	9.772234778E0
3.497235225E1	-1.599423981E0	2.562670898E-1	9.665400696E0	9.800193901E0
3.498231625E1	-2.055375824E0	1.954934692E-1	9.577383728E0	9.797401010E0
3.499227925E1	-1.642234955E0	2.597099304E-1	9.560468903E0	9.703965712E0
3.500224325E1	-2.072590027E0	2.151026917E-1	9.558073883E0	9.782569956E0
3.501220725E1	-1.742526398E0	2.465373230E-1	9.654473419E0	9.813563874E0
3.502217025E1	-1.962119751E0	1.987866211E-1	9.614955597E0	9.815131235E0
3.503213425E1	-1.772015076E0	2.321672058E-1	9.598489838E0	9.763449503E0
3.504209725E1	-1.922901306E0	1.803749084E-1	9.579179993E0	9.771938082E0
3.505206125E1	-1.822609863E0	2.368075562E-1	9.568552094E0	9.743468258E0
3.506202525E1	-1.886227570E0	2.131567383E-1	9.603728943E0	9.789530114E0
3.507198825E1	-1.880090332E0	2.351609802E-1	9.527986450E0	9.714554346E0
3.508195225E1	-1.798809357E0	2.191442871E-1	9.686357117E0	9.854402748E0
3.509191525E1	-1.928439789E0	2.128573608E-1	9.512119446E0	9.707966040E0
3.510187925E1	-1.765578461E0	2.163002014E-1	9.681267700E0	9.843322476E0
3.511184325E1	-1.960473175E0	2.061213684E-1	9.537865906E0	9.739446962E0
3.512180625E1	-1.757495270E0	2.215393066E-1	9.684261475E0	9.844937257E0
3.513177025E1	-2.052082672E0	1.920506287E-1	9.528285828E0	9.748649012E0
3.514173425E1	-1.678459625E0	2.411485291E-1	9.676477661E0	9.823929929E0
3.515169725E1	-2.024989014E0	2.104623413E-1	9.554181976E0	9.768688148E0
3.516166125E1	-1.639839935E0	2.496807861E-1	9.598190460E0	9.740465883E0
3.517162425E1	-2.089205475E0	2.019300842E-1	9.561217346E0	9.788893319E0
3.518158825E1	-1.707798615E0	2.677931213E-1	9.695637817E0	9.848537046E0
3.519155225E1	-2.058219910E0	1.782792664E-1	9.525741119E0	9.747194292E0
3.520151525E1	-1.642534332E0	2.715353394E-1	9.643845520E0	9.786491041E0
3.521147925E1	-2.026036835E0	1.728904724E-1	9.574240265E0	9.787787953E0
3.522144225E1	-1.672921143E0	2.558180237E-1	9.614656219E0	9.762464967E0
3.523140625E1	-2.076332245E0	2.085163879E-1	9.554032288E0	9.779272347E0
3.524137025E1	-1.678609314E0	2.628533936E-1	9.634714508E0	9.783381051E0
3.525133325E1	-1.993255005E0	2.061213684E-1	9.610614624E0	9.817304364E0
3.526129725E1	-1.691931610E0	2.429447937E-1	9.641749878E0	9.792088411E0
3.527126025E1	-2.044747925E0	1.990859985E-1	9.561217346E0	9.779443054E0
3.528122425E1	-1.746118927E0	2.659968567E-1	9.643695831E0	9.804109084E0
3.529118825E1	-1.994751892E0	1.794767761E-1	9.554930420E0	9.762578673E0
3.530115125E1	-1.773661652E0	2.665956116E-1	9.626182251E0	9.791850367E0
3.531111525E1	-1.895807648E0	2.276765442E-1	9.624535675E0	9.812115481E0
3.532107925E1	-1.800904999E0	2.670446777E-1	9.569899292E0	9.741537052E0
3.533104225E1	-1.897304535E0	2.134561157E-1	9.567204895E0	9.755856575E0
3.534100625E1	-1.879341888E0	2.478845215E-1	9.573042755E0	9.758920036E0
3.535096925E1	-1.850451965E0	2.508782959E-1	9.646988983E0	9.826062733E0
3.536093325E1	-1.881138153E0	2.207908630E-1	9.546098785E0	9.732185334E0
3.537089725E1	-1.797462158E0	2.502795410E-1	9.633666687E0	9.803113990E0
3.538086025E1	-1.961820374E0	2.176473999E-1	9.578281860E0	9.779549732E0
3.539082425E1	-1.746867371E0	2.639012146E-1	9.600884857E0	9.762078647E0
3.540078725E1	-2.013462982E0	2.490820312E-1	9.561217346E0	9.774095978E0
3.541075125E1	-1.671873322E0	2.628533936E-1	9.670490112E0	9.817465626E0
3.542071525E1	-2.049987030E0	2.002835083E-1	9.592651978E0	9.811296156E0
3.543067825E1	-1.676064606E0	2.847079468E-1	9.631121979E0	9.780018494E0
3.544064262E1	-2.064806213E0	2.103126526E-1	9.516759796E0	9.740450356E0
3.545060562E1	-1.699565735E0	2.875520325E-1	9.640252991E0	9.793144928E0
3.546056962E1	-2.073039093E0	1.992356873E-1	9.499096527E0	9.724711861E0
3.547053362E1	-1.675765228E0	3.058140564E-1	9.665400696E0	9.814361006E0
3.548049662E1	-1.998943176E0	2.122586060E-1	9.559570770E0	9.768634544E0
3.549046062E1	-1.656904449E0	2.835104370E-1	9.581575012E0	9.727912944E0
3.550042463E1	-2.062111816E0	2.004331970E-1	9.546098785E0	9.768340731E0
3.551038762E1	-1.769170990E0	2.796185303E-1	9.673483887E0	9.837908468E0
3.552035162E1	-2.014660492E0	2.215393066E-1	9.536069641E0	9.749079996E0
3.553031463E1	-1.746118927E0	2.760260010E-1	9.661359100E0	9.821760602E0
3.554027862E1	-1.954934692E0	2.022294617E-1	9.548793182E0	9.748954695E0
3.555024262E1	-1.796713715E0	2.788700867E-1	9.598639526E0	9.769331065E0
3.556020562E1	-1.949845276E0	2.200424194E-1	9.558522949E0	9.757852030E0
3.557016962E1	-1.843865662E0	2.688409424E-1	9.594298553E0	9.773570523E0
3.558013262E1	-1.857038269E0	2.312690735E-1	9.648036804E0	9.827852802E0
3.559009662E1	-1.858235779E0	2.459385681E-1	9.565857697E0	9.747777155E0
3.560006063E1	-1.858684845E0	2.637515259E-1	9.589059448E0	9.771096935E0
3.561002362E1	-1.911524963E0	2.523751831E-1	9.562115479E0	9.754571920E0
3.561998762E1	-1.849404144E0	2.528242493E-1	9.596693573E0	9.776540458E0
3.562995163E1	-1.974843292E0	2.347119141E-1	9.595346375E0	9.799273838E0
3.563991462E1	-1.715133362E0	2.719844055E-1	9.643097076E0	9.798213061E0
3.564987862E1	-1.977537689E0	2.180964661E-1	9.594747620E0	9.798847038E0
3.565984162E1	-1.738634491E0	2.733316040E-1	9.534273376E0	9.695356047E0
3.566980562E1	-2.068698120E0	2.137554932E-1	9.619446259E0	9.841694450E0
3.567976962E1	-1.753603363E0	3.050656128E-1	9.625733185E0	9.788918690E0
3.568973262E1	-1.996697845E0	2.016307068E-1	9.561516724E0	9.769854619E0
3.569969663E1	-1.725611572E0	2.775228882E-1	9.614955597E0	9.772518886E0
3.570965962E1	-2.003583527E0	2.025288391E-1	9.579030304E0	9.788421039E0
3.571962362E1	-1.702709198E0	2.860551453E-1	9.594448242E0	9.748563137E0
3.572958763E1	-2.039209442E0	2.151026917E-1	9.549391937E0	9.767063565E0
3.573955062E1	-1.711840210E0	2.755769348E-1	9.639205170E0	9.793907078E0
3.574951462E1	-1.999392242E0	1.966909790E-1	9.563612366E0	9.772355814E0
3.575947762E1	-1.724713440E0	2.930905151E-1	9.626182251E0	9.783860344E0
3.576944162E1	-1.959425354E0	2.118095398E-1	9.520352325E0	9.722207537E0
3.577940562E1	-1.809586945E0	2.900967407E-1	9.648635559E0	9.821147040E0
3.578936862E1	-1.943109283E0	1.814227295E-1	9.544302521E0	9.741781074E0
3.579933262E1	-1.859882355E0	2.839595032E-1	9.646988983E0	9.828743145E0
3.580929662E1	-1.837878113E0	2.200424194E-1	9.595795441E0	9.772691787E0
3.581925962E1	-1.845212860E0	2.447410583E-1	9.549990692E0	9.729698397E0
3.582922363E1	-1.864073639E0	2.174977112E-1	9.583520966E0	9.765549134E0
3.583918662E1	-1.965562592E0	2.791694641E-1	9.621541901E0	9.824227218E0
3.584915062E1	-1.733994141E0	2.432441711E-1	9.646539917E0	9.804164206E0
3.585911462E1	-1.992057495E0	2.326162720E-1	9.541608124E0	9.750112255E0
3.586907762E1	-1.661095734E0	2.522254944E-1	9.602980499E0	9.748850763E0
3.587904162E1	-2.057770844E0	2.098635864E-1	9.562414856E0	9.783569975E0
3.588900462E1	-1.677411804E0	2.589614868E-1	9.560618591E0	9.710108097E0
3.589896862E1	-2.067949677E0	2.151026917E-1	9.586215363E0	9.809088133E0
3.590893262E1	-1.632954254E0	2.433938599E-1	9.608369293E0	9.749181537E0
3.591889562E1	-2.080673218E0	2.374063110E-1	9.554930420E0	9.781730835E0
3.592885963E1	-1.631157990E0	2.556683350E-1	9.617500305E0	9.758194239E0
3.593882262E1	-2.084714813E0	2.149530029E-1	9.513766022E0	9.741867612E0
3.594878662E1	-1.667831726E0	2.824626160E-1	9.642348633E0	9.789603411E0
3.595875062E1	-2.068997498E0	1.841171265E-1	9.557624817E0	9.780738311E0
3.596871362E1	-1.688039703E0	2.862048340E-1	9.632319489E0	9.783300567E0
3.597867762E1	-1.996997223E0	2.025288391E-1	9.557624817E0	9.766125536E0
3.598864062E1	-1.716480560E0	2.724334717E-1	9.579030304E0	9.735417149E0
3.599860462E1	-1.982327728E0	1.935475159E-1	9.534722443E0	9.740534684E0
3.600856862E1	-1.813329163E0	2.929408264E-1	9.657616882E0	9.830744673E0
3.601853162E1	-1.891616364E0	1.969903564E-1	9.529034271E0	9.716970300E0
3.602849563E1	-1.832189941E0	2.496807861E-1	9.586365051E0	9.763076122E0
3.603845962E1	-1.827399902E0	1.673519897E-1	9.548493805E0	9.723226370E0
3.604842262E1	-1.896705780E0	2.571652222E-1	9.592951355E0	9.782041835E0
3.605838662E1	-1.805245972E0	2.077679443E-1	9.515711975E0	9.687665092E0
3.606834962E1	-1.955832825E0	2.576142883E-1	9.610614624E0	9.810991826E0
3.607831362E1	-1.706900482E0	1.916015625E-1	9.580826569E0	9.733573761E0
3.608827762E1	-1.959724731E0	2.579136658E-1	9.590556335E0	9.792130070E0
3.609824062E1	-1.702858887E0	2.254312134E-1	9.573342133E0	9.726223687E0
3.610820462E1	-2.055226135E0	2.210902405E-1	9.543554077E0	9.764848170E0
3.611816762E1	-1.722468109E0	2.294728088E-1	9.561516724E0	9.718135429E0
3.612813163E1	-2.055824890E0	2.001338196E-1	9.626182251E0	9.845296047E0
3.613809562E1	-1.648970947E0	2.508782959E-1	9.563762054E0	9.708119784E0
3.614805862E1	-2.007026367E0	2.056723022E-1	9.596394196E0	9.806183635E0
3.615802262E1	-1.656305695E0	2.377056885E-1	9.516310730E0	9.662299025E0
3.616798562E1	-2.057172089E0	1.989363098E-1	9.553732910E0	9.774729929E0
3.617794962E1	-1.698368225E0	2.767744446E-1	9.631271667E0	9.783785191E0
3.618791362E1	-2.013612671E0	1.731898499E-1	9.554780731E0	9.766189919E0
3.619787662E1	-1.669927368E0	2.399510193E-1	9.609117737E0	9.756094382E0
3.620784062E1	-1.991907806E0	1.604663086E-1	9.554481354E0	9.761227386E0
3.621780362E1	-1.742975464E0	2.609074402E-1	9.611961823E0	9.772197616E0
3.622776763E1	-1.991758118E0	1.749861145E-1	9.571695557E0	9.778296189E0
3.623773162E1	-1.743574219E0	2.555186462E-1	9.613608398E0	9.773781626E0
3.624769462E1	-1.962568817E0	1.706451416E-1	9.576036530E0	9.776567483E0
3.625765862E1	-1.757195892E0	2.487826538E-1	9.620494080E0	9.782818436E0
3.626762262E1	-1.931433563E0	1.782792664E-1	9.530231781E0	9.725612418E0
3.627758562E1	-1.791923676E0	2.646496582E-1	9.601333923E0	9.770703302E0
3.628754962E1	-1.912572784E0	1.511856079E-1	9.552086334E0	9.742850973E0
3.629751262E1	-1.865121460E0	2.630030823E-1	9.598340149E0	9.781410036E0
3.630747662E1	-1.817071381E0	1.790277100E-1	9.595196686E0	9.767374200E0
3.631744062E1	-1.873204651E0	2.513273621E-1	9.545350342E0	9.730661553E0
3.632740363E1	-1.750908966E0	1.866618347E-1	9.561965790E0	9.722742134E0
3.633736762E1	-1.991758118E0	2.203417969E-1	9.614506531E0	9.821119424E0
3.634733062E1	-1.776655426E0	2.398013306E-1	9.621541901E0	9.787138383E0
3.635729462E1	-1.970053253E0	1.820214844E-1	9.580527191E0	9.782675651E0
3.636725862E1	-1.733994141E0	2.145039368E-1	9.562265167E0	9.720579342E0
3.637722162E1	-2.005379791E0	2.127076721E-1	9.605674896E0	9.815079362E0
3.638718562E1	-1.698218536E0	2.228865051E-1	9.571096802E0	9.723143452E0
3.639714862E1	-2.079625397E0	2.215393066E-1	9.580527191E0	9.806142091E0
3.640711262E1	-1.660496979E0	2.194436646E-1	9.614207153E0	9.759015572E0
3.641707662E1	-2.057172089E0	1.754351807E-1	9.578281860E0	9.798276272E0
3.642703963E1	-1.629361725E0	2.450404358E-1	9.558073883E0	9.699053603E0
3.643700362E1	-2.076931000E0	1.722917175E-1	9.547895050E0	9.772698026E0
3.644696612E1	-1.696721649E0	2.498304749E-1	9.583071899E0	9.735324681E0
3.645693012E1	-2.064656525E0	1.627116394E-1	9.604627075E0	9.825382583E0
3.646689412E1	-1.714684296E0	2.704875183E-1	9.598040771E0	9.753752733E0
3.647685712E1	-1.988764343E0	1.920506287E-1	9.607471161E0	9.813030580E0
3.648682112E1	-1.695524139E0	2.243833923E-1	9.561666412E0	9.713424453E0
3.649678512E1	-2.053729248E0	1.865121460E-1	9.582173767E0	9.801563381E0
3.650674812E1	-1.781146088E0	2.682421875E-1	9.631271667E0	9.798256436E0
3.651671212E1	-1.964963837E0	1.534309387E-1	9.554930420E0	9.756091393E0
3.652667513E1	-1.801653442E0	2.778222656E-1	9.580527191E0	9.752417218E0
3.653663912E1	-1.882485352E0	1.597178650E-1	9.570498047E0	9.755188043E0
3.654660312E1	-1.876946869E0	2.781216431E-1	9.595945129E0	9.781740342E0
3.655656612E1	-1.860780487E0	1.927990723E-1	9.570797424E0	9.751914624E0
3.656653012E1	-1.927541656E0	2.386038208E-1	9.577832794E0	9.772780037E0
3.657649312E1	-1.793121185E0	2.016307068E-1	9.591903534E0	9.760151225E0
3.658645712E1	-1.944755859E0	2.362088013E-1	9.586814117E0	9.784931010E0
3.659642112E1	-1.775008850E0	2.004331970E-1	9.577383728E0	9.742541196E0
3.660638412E1	-2.045646057E0	2.577639771E-1	9.619745636E0	9.838222205E0
3.661634812E1	-1.732796631E0	2.037263489E-1	9.544003143E0	9.702169066E0
3.662631113E1	-2.059417419E0	2.165995789E-1	9.630672913E0	9.850785564E0
3.663627512E1	-1.689237213E0	2.486329651E-1	9.592202911E0	9.742981957E0
3.664623912E1	-2.042502594E0	1.811233521E-1	9.607471161E0	9.823854876E0
3.665620213E1	-1.699715424E0	2.305206299E-1	9.541458435E0	9.694410830E0
3.666616612E1	-2.091750183E0	2.094145203E-1	9.606722717E0	9.834042640E0
3.667612912E1	-1.697170715E0	2.627037048E-1	9.606123962E0	9.758433238E0
3.668609312E1	-2.090552673E0	2.008822632E-1	9.555080109E0	9.783165134E0
3.669605712E1	-1.683698730E0	2.549198914E-1	9.605525208E0	9.755303177E0
3.670602012E1	-2.074835358E0	1.826202393E-1	9.575886841E0	9.799790850E0
3.671598412E1	-1.692979431E0	2.700384521E-1	9.555978241E0	9.708543674E0
3.672594813E1	-2.066752167E0	1.971400452E-1	9.569001160E0	9.791634793E0
3.673591112E1	-1.770069122E0	2.718347168E-1	9.588610382E0	9.754408638E0
3.674587512E1	-2.012714539E0	1.922003174E-1	9.604776764E0	9.815278777E0
3.675583813E1	-1.782193909E0	2.859054565E-1	9.616153107E0	9.784086959E0
3.676580212E1	-1.945953369E0	1.898052979E-1	9.528585205E0	9.727111420E0
3.677576612E1	-1.851350098E0	2.906954956E-1	9.640402679E0	9.820863754E0
3.678572912E1	-1.956730957E0	1.752854919E-1	9.535919952E0	9.736184591E0
3.679569312E1	-1.886077881E0	2.567161560E-1	9.639654236E0	9.825788861E0
3.680565612E1	-1.852397919E0	2.127076721E-1	9.589209137E0	9.768805171E0
3.681562012E1	-1.893262939E0	2.519261169E-1	9.576784973E0	9.765383851E0
3.682558413E1	-1.849404144E0	2.028282166E-1	9.536518707E0	9.716307119E0
3.683554712E1	-2.021396484E0	2.742297363E-1	9.641749878E0	9.855180689E0
3.684551112E1	-1.786534882E0	2.270777893E-1	9.606722717E0	9.774067351E0
3.685547413E1	-2.016007690E0	2.330653381E-1	9.589508514E0	9.801901857E0
3.686543812E1	-1.736239471E0	2.284249878E-1	9.565408630E0	9.724389325E0
3.687540212E1	-2.044897614E0	2.035766602E-1	9.628128204E0	9.844993775E0
3.688536512E1	-1.761686554E0	2.450404358E-1	9.480834503E0	9.646232799E0
3.689532912E1	-2.049687653E0	2.350112915E-1	9.639504547E0	9.857814042E0
3.690529212E1	-1.722617798E0	2.378553772E-1	9.563312988E0	9.720130790E0
3.691525612E1	-2.067051544E0	2.158511353E-1	9.614955597E0	9.837004876E0
3.692522013E1	-1.686991882E0	2.728825378E-1	9.571545868E0	9.722905779E0
3.693518312E1	-2.111509094E0	2.239343262E-1	9.600435791E0	9.832445505E0
3.694514712E1	-1.726958771E0	2.691403198E-1	9.544751587E0	9.703458454E0
3.695511013E1	-2.112556915E0	1.886077881E-1	9.638157349E0	9.868766219E0
3.696507412E1	-1.713037720E0	2.776725769E-1	9.580377502E0	9.736284372E0
3.697503812E1	-2.023342438E0	2.173480225E-1	9.583371277E0	9.797048526E0
3.698500112E1	-1.751507721E0	2.615061951E-1	9.546996918E0	9.709856587E0
3.699496512E1	-2.049987030E0	1.983375549E-1	9.550888824E0	9.770427931E0
3.700492812E1	-1.826950836E0	2.963836670E-1	9.652677155E0	9.828518143E0
3.701489212E1	-1.966161346E0	1.945953369E-1	9.555379486E0	9.757506593E0
3.702485613E1	-1.813329163E0	2.568658447E-1	9.609117737E0	9.782090083E0
3.703481912E1	-1.917362823E0	1.727407837E-1	9.557325439E0	9.749286596E0
3.704478312E1	-1.918859711E0	2.649490356E-1	9.633516998E0	9.826335550E0
3.705474712E1	-1.850901031E0	1.863624573E-1	9.527986450E0	9.707888101E0
3.706471012E1	-1.977388000E0	2.854563904E-1	9.628277893E0	9.833376014E0
3.707467412E1	-1.769919434E0	2.038760376E-1	9.565408630E0	9.729913797E0
3.708463712E1	-2.032473450E0	2.423460388E-1	9.639803925E0	9.854719663E0
3.709460112E1	-1.734443207E0	2.365081787E-1	9.532626801E0	9.692017492E0
3.710456512E1	-2.063009949E0	2.305206299E-1	9.645791473E0	9.866632807E0
3.711452812E1	-1.735640717E0	2.194436646E-1	9.532177734E0	9.691388785E0
3.712449213E1	-2.084714813E0	2.252815247E-1	9.666598206E0	9.891405789E0
3.713445512E1	-1.731898499E0	2.272274780E-1	9.501641235E0	9.660863880E0
3.714441912E1	-2.037862244E0	2.564167786E-1	9.652228088E0	9.868340243E0
3.715438312E1	-1.649270325E0	2.082170105E-1	9.528136139E0	9.672064165E0
3.716434612E1	-2.103126526E0	2.339634705E-1	9.616452484E0	9.846524182E0
3.717431012E1	-1.738185425E0	2.936892700E-1	9.614057465E0	9.774335931E0
3.718427312E1	-2.047741699E0	1.847158813E-1	9.592053223E0	9.809936343E0
3.719423712E1	-1.737436981E0	2.409988403E-1	9.547445984E0	9.707239181E0
3.720420112E1	-2.004631348E0	1.890568542E-1	9.639654236E0	9.847701413E0
3.721416412E1	-1.772015076E0	2.571652222E-1	9.556127930E0	9.722435517E0
3.722412813E1	-2.025587769E0	2.296224976E-1	9.616153107E0	9.829859250E0
