"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.454044825E1,7.657851661E-3,-1.723265816E-2,-4.458794296E-2,4.841169132E-2
2.455041225E1,1.192750680E-2,-2.959904417E-2,-4.174327254E-2,5.254397812E-2
2.456037525E1,2.228693655E-2,-2.426462933E-2,-3.291163802E-2,4.656882750E-2
2.457033925E1,3.092488205E-2,7.105024830E-3,-2.557689071E-2,4.075545419E-2
2.458029917E1,1.550306090E-2,1.123314081E-2,-5.955330670E-2,6.255497333E-2
2.459026217E1,-3.746694792E-4,-7.383114751E-4,-2.587100565E-2,2.588425032E-2
2.460022617E1,1.644644976E-2,-1.449995278E-2,-2.212820292E-2,3.115111081E-2
2.461019017E1,3.411430521E-2,-4.532085489E-3,-5.371252298E-2,6.379154132E-2
2.462015317E1,9.034003001E-3,5.874277297E-3,-2.018283427E-2,2.287940434E-2
2.463011717E1,8.953548968E-7,1.232105182E-2,-1.913384378E-2,2.275768654E-2
2.464008117E1,1.620153822E-3,6.360272281E-3,-4.188769877E-2,4.239878855E-2
2.465004417E1,2.165646052E-2,-1.233702203E-2,-9.106453657E-3,2.653548366E-2
2.466000817E1,2.072578479E-2,-1.741197581E-2,-3.380567729E-2,4.330772303E-2
2.466997217E1,1.004885123E-2,-2.695227460E-2,-5.206828594E-2,5.948538407E-2
2.467993517E1,-5.757040624E-4,-1.027351222E-2,-3.515521467E-2,3.663011885E-2
2.468989917E1,1.045015752E-2,-4.857245497E-3,-4.743027449E-2,4.881013792E-2
2.469986217E1,1.137371153E-2,-2.929629545E-2,-4.323957503E-2,5.345367237E-2
2.470982617E1,6.209857226E-3,-2.947726677E-2,-3.111420393E-2,4.330779686E-2
2.471979017E1,9.742000317E-3,-2.059617760E-2,-3.919797957E-2,4.533862265E-2
2.472975317E1,1.027711191E-2,5.493221562E-3,-2.647619247E-2,2.892720658E-2
2.473971717E1,1.952485805E-2,1.165445097E-2,-3.515813828E-2,4.187052658E-2
2.474968117E1,1.835176498E-2,1.189787786E-2,-3.126740098E-2,3.815753058E-2
2.475964417E1,1.619404647E-2,-1.803657722E-2,-7.316620946E-3,2.531991708E-2
2.476960817E1,1.508372418E-2,-3.670863714E-3,-3.396121323E-2,3.734110308E-2
2.477957217E1,1.024755150E-2,5.684379833E-3,-2.408175766E-2,2.678162687E-2
2.478953517E1,1.670206445E-2,1.597831163E-2,-1.988988876E-2,3.049382026E-2
2.479949917E1,1.193521782E-2,-7.417001193E-3,-4.713499010E-2,4.918504470E-2
2.480946317E1,2.003177511E-2,-2.368562708E-2,-2.827479601E-2,4.197314657E-2
2.481942617E1,2.069535186E-2,-8.795217331E-3,-2.393382311E-2,3.284023942E-2
2.482939017E1,1.963198087E-2,-2.041591890E-3,-5.462001085E-2,5.807691758E-2
2.483935417E1,6.457450264E-3,-6.669772714E-3,-4.010195911E-2,4.116250304E-2
2.484931717E1,3.120654426E-3,-1.217615965E-2,-2.513250232E-2,2.810053417E-2
2.485928117E1,1.247067659E-2,-1.479076954E-2,-4.653974354E-2,5.040071792E-2
2.486924517E1,1.113559281E-2,-1.705276491E-2,-2.663055897E-2,3.352588387E-2
2.487920817E1,2.005283879E-2,-2.285384238E-3,-2.992137194E-2,3.609193571E-2
2.488917217E1,2.850892218E-3,5.392393637E-3,-4.234436631E-2,4.278143118E-2
2.489913617E1,1.511938762E-2,-3.655341184E-3,-3.531075060E-2,3.858505552E-2
2.490909917E1,2.302805286E-2,-8.743780106E-3,-4.968145251E-2,5.545260709E-2
2.491906317E1,2.577313788E-2,-9.376942199E-3,-2.333565295E-2,3.601019827E-2
2.492902717E1,2.236868793E-2,-1.628230289E-3,-3.727599978E-3,2.273553024E-2
2.493899017E1,1.764908041E-2,7.101233276E-3,-3.740814686E-2,4.196769001E-2
2.494895417E1,1.845924868E-2,6.617997447E-3,-3.336713612E-2,3.870281030E-2
2.495891717E1,1.865894937E-2,-3.404906765E-3,-1.824857533E-2,2.632033972E-2
2.496888117E1,1.206109284E-2,-1.033846200E-2,-3.456464589E-2,3.804035360E-2
2.497884517E1,5.522512458E-4,-7.490566475E-3,-3.501429677E-2,3.581081605E-2
2.498880817E1,8.902536579E-3,4.597958028E-3,-3.576098621E-2,3.713818130E-2
2.499877217E1,9.993083412E-3,-3.437459311E-3,-4.055102527E-2,4.190541126E-2
2.500873617E1,4.726615045E-3,-1.221839665E-2,-3.007281482E-2,3.280250444E-2
2.501869917E1,8.185855234E-3,-1.894006340E-2,-4.549016833E-2,4.995087229E-2
2.502866317E1,1.029484542E-2,-1.208582930E-2,-4.339394152E-2,4.620698295E-2
2.503862717E1,1.247001878E-2,-2.990330039E-3,-3.006872177E-2,3.268901147E-2
2.504859017E1,1.408213268E-2,-8.245515106E-3,-5.192093611E-2,5.442498127E-2
2.505855417E1,1.032424138E-2,-1.758842468E-3,-3.725085676E-2,3.869508775E-2
2.506851817E1,2.334613682E-2,-1.286393839E-2,-2.931735456E-2,3.962360778E-2
2.507848117E1,2.655630847E-2,2.185451668E-3,-3.590248883E-2,4.471020490E-2
2.508844517E1,3.250177561E-2,1.406182274E-2,-1.539337993E-2,3.861419975E-2
2.509840917E1,2.510191407E-2,1.389107491E-2,-3.635097027E-2,4.630832637E-2
2.510837217E1,1.827454062E-2,9.607888944E-4,-3.799754620E-2,4.217458319E-2
2.511833617E1,1.910081158E-2,-2.017640233E-2,-2.422793806E-2,3.686354834E-2
2.512830017E1,1.371638934E-2,-1.337476577E-2,-3.710292220E-2,4.175704170E-2
2.513826317E1,7.449759305E-3,-2.312427610E-3,-4.294253647E-2,4.364524801E-2
2.514822717E1,6.982548502E-3,-1.418346310E-2,-3.545926988E-2,3.882378690E-2
2.515819117E1,4.199442873E-4,-6.520586489E-3,-3.396238267E-2,3.458522572E-2
2.516815417E1,7.751288339E-3,-9.622525256E-3,-3.575923204E-2,3.783382269E-2
2.517811817E1,1.336876323E-2,-1.505537432E-2,-4.010137439E-2,4.487213338E-2
2.518808217E1,7.159650614E-3,-1.150160110E-2,-4.504285634E-2,4.703622361E-2
2.519804517E1,9.469469818E-3,6.044312501E-3,-4.489316761E-2,4.627743587E-2
2.520800917E1,1.497904074E-2,2.345034974E-3,-4.429499745E-2,4.681792018E-2
2.521797317E1,2.049316610E-2,-1.270532353E-2,-3.172172964E-2,3.984549202E-2
2.522793617E1,2.463863643E-2,3.465599036E-3,-2.887822866E-2,3.811856336E-2
2.523790017E1,1.759614483E-2,-9.730223659E-3,-3.336830556E-2,3.895825178E-2
2.524786317E1,2.092453530E-2,6.776054995E-3,-3.172172964E-2,3.860076722E-2
2.525782717E1,2.517917041E-2,-5.924609033E-3,-2.648203969E-2,3.701877957E-2
2.526779117E1,2.250212322E-2,-6.133436859E-3,-3.516340077E-2,4.219513421E-2
2.527775417E1,1.521404400E-2,-2.256312612E-3,-3.905413806E-2,4.197360815E-2
2.528771817E1,1.380844644E-2,-1.261723157E-2,-2.977402210E-2,3.516191289E-2
2.529768217E1,-7.253927831E-4,-1.731874927E-2,-3.441378772E-2,3.853276601E-2
2.530764517E1,1.281170631E-2,-1.693815035E-2,-3.456230700E-2,4.056591945E-2
2.531760917E1,9.890300324E-3,-1.553680116E-2,-4.683795154E-2,5.032895723E-2
2.532757317E1,1.164255554E-2,-1.087054035E-2,-2.962433338E-2,3.363508399E-2
2.533753617E1,9.418694973E-3,-8.388616573E-3,-3.531075060E-2,3.749573057E-2
2.534750017E1,5.189769343E-3,7.096254006E-3,-4.069954455E-2,4.163824508E-2
2.535746417E1,8.108388763E-3,-2.458553184E-3,-3.800456285E-2,3.893760714E-2
2.536742717E1,1.921564998E-2,-8.314082846E-3,-3.710643053E-2,4.260577853E-2
2.537739117E1,2.497330274E-2,-9.353407156E-3,-2.677732408E-2,3.779123126E-2
2.538735517E1,2.201297165E-2,-4.960028585E-3,-3.815542102E-2,4.432842156E-2
2.539731817E1,2.143774268E-2,-6.850232407E-3,-3.935234606E-2,4.533331706E-2
2.540728217E1,1.775625804E-2,5.364400093E-3,-3.186674058E-2,3.687208488E-2
2.541724617E1,1.578028288E-2,2.982555069E-3,-3.426234484E-2,3.783941379E-2
2.542720917E1,2.179117489E-2,-1.060403522E-2,-3.441086411E-2,4.208810325E-2
2.543717317E1,1.826035199E-2,-1.298401644E-3,-3.051895738E-2,3.558838379E-2
2.544713717E1,9.660111889E-3,-2.328160275E-3,-3.920031846E-2,4.044011695E-2
2.545710017E1,9.350054143E-3,-1.015708867E-2,-3.036868393E-2,3.335936041E-2
2.546706417E1,8.017121949E-3,-7.953839544E-3,-2.932027817E-2,3.142000190E-2
2.547702817E1,7.929591872E-3,-1.509717277E-2,-2.662588120E-2,3.161867490E-2
2.548699117E1,1.037348134E-2,-1.042807057E-2,-3.321101546E-2,3.632251807E-2
2.549695517E1,1.601517649E-2,-7.369867153E-4,-4.084397078E-2,4.387777315E-2
2.550691917E1,1.566727630E-2,1.519124899E-3,-3.470614851E-2,3.810889701E-2
2.551688217E1,1.219675281E-2,-6.816291148E-3,-3.515346050E-2,3.782840718E-2
2.552684617E1,1.704086035E-2,-8.985800017E-3,-4.428447247E-2,4.829337454E-2
2.553681017E1,1.314005488E-2,7.422090098E-3,-3.096334577E-2,3.444527899E-2
2.554677317E1,1.836707738E-2,3.793746606E-3,-2.707202375E-2,3.293382022E-2
2.555673717E1,2.026347103E-2,6.680005342E-3,-4.114217877E-2,4.634554567E-2
2.556670017E1,1.777588733E-2,9.057081230E-3,-4.548373640E-2,4.966672092E-2
2.557666417E1,1.057227753E-2,-3.927757479E-3,-3.889684796E-2,4.049895199E-2
2.558662817E1,2.320383935E-2,-8.941571312E-3,-3.290988386E-2,4.124839771E-2
2.559659117E1,2.013533934E-2,4.955113269E-3,-3.874891341E-2,4.394841668E-2
2.560655517E1,1.280203556E-2,-7.786801038E-3,-3.246315658E-2,3.575448112E-2
2.561651917E1,1.197231109E-2,-1.825106040E-2,-2.153704941E-2,3.066401696E-2
2.562648217E1,1.787671982E-2,-1.106568203E-2,-3.186615586E-2,3.817693440E-2
2.563644617E1,2.595291235E-2,-6.966738179E-3,-4.443942368E-2,5.193218152E-2
2.564641017E1,8.388963751E-3,-7.781776087E-3,-4.773374498E-2,4.908605873E-2
2.565637317E1,1.214622921E-2,-3.360358290E-3,-3.740405381E-2,3.947006629E-2
2.566633717E1,1.866034265E-2,-1.048840653E-2,-3.366417468E-2,3.989350468E-2
2.567630117E1,1.106669616E-2,-1.006888708E-2,-2.812569201E-2,3.185763334E-2
2.568626417E1,1.674754939E-2,2.481868956E-4,-4.204674304E-2,4.526003322E-2
2.569622817E1,1.816702951E-2,4.375910014E-4,-3.291573107E-2,3.759890689E-2
2.570619217E1,8.417651653E-3,-6.579488050E-4,-2.842623889E-2,2.965368128E-2
2.571615517E1,1.159851870E-2,-4.210579991E-3,-2.857475817E-2,3.112509316E-2
2.572611917E1,1.452132253E-2,-8.269698825E-3,-3.560954332E-2,3.933568739E-2
2.573608317E1,1.864637786E-2,-3.332474381E-3,-2.468226671E-2,3.111281220E-2
2.574604617E1,2.300941943E-2,-2.335396204E-3,-2.587919176E-2,3.470763639E-2
2.575601017E1,2.134221379E-2,2.990384856E-3,-3.007164538E-2,3.699643695E-2
2.576597417E1,1.497005979E-2,2.770483866E-3,-2.692935169E-2,3.093490348E-2
2.577593717E1,1.977739838E-2,-8.772203056E-3,-3.755783558E-2,4.334383516E-2
2.578590117E1,1.177671259E-2,-1.562916890E-2,-3.815892935E-2,4.288433011E-2
2.579586517E1,1.898452051E-2,-6.009192662E-3,-4.100301504E-2,4.558255870E-2
2.580582817E1,1.751649479E-2,-9.116741102E-3,-3.456640005E-2,3.980927744E-2
2.581579217E1,9.751666496E-3,-5.206187228E-3,-2.992663443E-2,3.190302232E-2
2.582575617E1,1.230737482E-2,-2.869959623E-3,-3.277013540E-2,3.512249874E-2
2.583571917E1,1.351311637E-2,-2.769086016E-3,-3.546570182E-2,3.805375352E-2
2.584568317E1,1.540856441E-2,-5.863185860E-3,-3.830920279E-2,4.170606460E-2
2.585564717E1,1.040133784E-2,5.421684533E-3,-3.172348380E-2,3.382250606E-2
2.586561017E1,1.369364002E-2,5.258474126E-3,-3.022659659E-2,3.359783429E-2
2.587557417E1,8.504263535E-3,-5.463017039E-3,-3.277130485E-2,3.429468581E-2
2.588553717E1,1.389853925E-2,-4.796114685E-3,-3.037511587E-2,3.374640386E-2
2.589550117E1,2.235718536E-2,-1.267018542E-3,-3.052538931E-2,3.785826813E-2
2.590546517E1,2.134746258E-2,-4.703710405E-3,-3.262103140E-2,3.926793527E-2
2.591542817E1,1.988841782E-2,4.355298579E-3,-3.262103140E-2,3.845321156E-2
2.592539217E1,2.062733229E-2,-6.433271114E-3,-3.112472892E-2,3.788961025E-2
2.593535617E1,2.698179847E-2,-1.242654839E-2,-3.082476676E-2,4.280891028E-2
2.594531917E1,2.769679417E-2,-4.457305083E-3,-3.771044791E-2,4.700061550E-2
2.595528317E1,1.345832613E-2,-6.448309422E-3,-3.711403191E-2,4.000198247E-2
2.596524717E1,8.304996821E-3,-5.624208329E-3,-3.846123040E-2,3.974759031E-2
2.597521017E1,1.570102570E-2,-8.518726258E-3,-4.624445915E-2,4.957459942E-2
2.598517417E1,1.319268895E-2,-5.385961700E-3,-3.307126701E-2,3.601061409E-2
2.599513817E1,1.168086394E-3,4.418503325E-3,-3.157554924E-2,3.190459070E-2
2.600510117E1,1.133795215E-2,-2.027933160E-3,-3.426994622E-2,3.615371192E-2
2.601506517E1,1.453617811E-2,-7.695209887E-3,-3.831095695E-2,4.169227929E-2
2.602502917E1,8.982565776E-3,-6.581826936E-3,-2.783391595E-2,2.997888942E-2
2.603499217E1,1.305917144E-2,-7.112571392E-3,-4.430084467E-2,4.673002749E-2
2.604495617E1,1.417162249E-2,-4.695770983E-4,-3.741457880E-2,4.001132456E-2
2.605492017E1,2.272740548E-2,-3.944906266E-3,-3.636558831E-2,4.306452436E-2
2.606488317E1,2.743853454E-2,2.058658451E-3,-3.950788200E-2,4.814544622E-2
2.607484717E1,1.824197894E-2,-9.262035275E-3,-3.202169180E-2,3.799926103E-2
2.608481117E1,2.332594109E-2,-2.860558396E-3,-2.753219962E-2,3.619812617E-2
2.609477417E1,2.531615971E-2,-1.165021174E-3,-3.037570059E-2,3.955942875E-2
2.610473817E1,2.076216543E-2,-6.125342119E-3,-3.232223868E-2,3.890134243E-2
2.611470217E1,1.582847673E-2,-4.285095446E-3,-3.666262686E-2,4.016280527E-2
2.612466517E1,1.348418636E-2,-6.619815566E-3,-4.025457144E-2,4.296598377E-2
2.613462917E1,8.743423792E-3,-4.443609808E-3,-3.516457021E-2,3.650671344E-2
2.614459317E1,9.023578512E-3,-7.905636560E-3,-4.159943104E-2,4.329476552E-2
2.615455617E1,9.874010347E-3,-6.144628795E-3,-3.291748524E-2,3.491150781E-2
2.616452017E1,1.106280411E-2,-3.651686674E-3,-3.531250477E-2,3.718458610E-2
2.617448417E1,8.293316094E-3,-1.333996570E-3,-2.692993641E-2,2.820957486E-2
2.618444717E1,1.209605279E-2,1.178213954E-3,-3.336655140E-2,3.551097624E-2
2.619441117E1,1.409914442E-2,-4.008631781E-3,-3.995285511E-2,4.255685178E-2
2.620437417E1,2.330836290E-2,-8.168706447E-3,-2.827830434E-2,3.754557287E-2
2.621433817E1,2.133617928E-2,-3.081016699E-3,-2.708137929E-2,3.461396127E-2
2.622430217E1,2.000172590E-2,-6.520741805E-4,-2.828181267E-2,3.464614217E-2
2.623426517E1,3.222704784E-2,-1.475115465E-3,-3.696434319E-2,4.906242193E-2
2.624422917E1,2.563466851E-2,3.656702489E-4,-3.906173944E-2,4.672354259E-2
2.625419317E1,1.836853461E-2,3.084406257E-5,-4.415057123E-2,4.781921115E-2
2.626415617E1,2.093471311E-2,-8.556303754E-3,-3.801216424E-2,4.423117879E-2
2.627412017E1,1.868497862E-2,-3.612446375E-3,-2.843267083E-2,3.421395863E-2
2.628408417E1,1.231297536E-2,-1.038930536E-2,-3.786306024E-2,4.114800552E-2
2.629404717E1,1.278636685E-2,-4.545259997E-3,-3.741223991E-2,3.979731474E-2
2.630401117E1,1.271585765E-2,-1.198956038E-2,-3.187434196E-2,3.635128979E-2
2.631397517E1,9.942020774E-3,-3.332172884E-3,-3.292157829E-2,3.455108493E-2
2.632393817E1,5.311482791E-3,-7.975053973E-3,-4.459729850E-2,4.561504542E-2
2.633390217E1,8.981062858E-3,4.314441159E-3,-3.801041007E-2,3.929459462E-2
2.634386617E1,9.785991479E-3,-3.799210098E-3,-3.157437980E-2,3.327372967E-2
2.635382917E1,1.758940683E-2,3.477375694E-3,-3.307068229E-2,3.761847154E-2
2.636379317E1,2.877975790E-2,7.847931851E-3,-2.753161490E-2,4.059377191E-2
2.637375717E1,2.289702041E-2,2.819929384E-3,-2.783099234E-2,3.614954606E-2
2.638372017E1,2.206464185E-2,-3.936254214E-3,-3.546453238E-2,4.195325463E-2
2.639368417E1,2.392086787E-2,-8.540653316E-3,-3.965523183E-2,4.709233579E-2
2.640364817E1,2.330734877E-2,-1.134231015E-2,-3.890737295E-2,4.675108743E-2
2.641361117E1,1.659086685E-2,-8.661407456E-3,-3.980784416E-2,4.398796766E-2
2.642357517E1,1.750061138E-2,-8.081290573E-3,-4.474698722E-2,4.872239240E-2
2.643353917E1,1.862911030E-2,-5.070321690E-3,-4.310099602E-2,4.722761661E-2
2.644350217E1,1.208718147E-2,-5.101302797E-3,-3.472018182E-2,3.711622653E-2
2.645346617E1,4.938512659E-3,-1.028749986E-2,-3.547096431E-2,3.726138577E-2
2.646343017E1,7.187109687E-3,-3.000425622E-3,-3.158022702E-2,3.252641754E-2
2.647339317E1,2.917714929E-3,-3.256223034E-3,-2.259831905E-2,2.301738632E-2
2.648335717E1,8.140064226E-3,3.232962079E-3,-2.753863156E-2,2.889790507E-2
2.649332117E1,1.041339772E-2,-2.178608598E-3,-3.397466183E-2,3.560144426E-2
2.650328417E1,8.707262417E-3,3.817683645E-3,-3.487337887E-2,3.614614338E-2
2.651324817E1,2.179489335E-2,-5.457599228E-3,-3.801625729E-2,4.415924120E-2
2.652321217E1,2.366568716E-2,2.624796834E-3,-3.592119992E-2,4.309625170E-2
2.653317517E1,2.412377539E-2,1.564047047E-2,-3.831738889E-2,4.790410366E-2
2.654313917E1,1.981500786E-2,-5.229813633E-3,-2.454661131E-2,3.197689187E-2
2.655310217E1,2.808582131E-2,7.798358425E-4,-3.682108641E-2,4.631645395E-2
2.656306617E1,1.716346915E-2,-8.359453585E-3,-3.457517087E-2,3.949566531E-2
2.657303017E1,1.734961617E-2,-4.174829749E-3,-3.457517087E-2,3.890862148E-2
2.658299263E1,1.445517590E-2,-2.951162830E-3,-4.670054197E-2,4.897552545E-2
2.659295663E1,1.226253399E-2,-1.032323183E-2,-3.891672850E-2,4.208860430E-2
2.660292063E1,9.548448343E-3,-1.058247361E-2,-3.577385008E-2,3.850882968E-2
2.661288362E1,7.306877109E-3,-1.194581590E-2,-3.427696288E-2,3.702705976E-2
2.662284763E1,1.028748615E-2,-2.438544743E-3,-2.903844237E-2,3.090323619E-2
2.663281163E1,7.340544281E-3,5.278062299E-3,-3.053591430E-2,3.184624930E-2
2.664277462E1,1.115845176E-2,-4.228075957E-3,-3.397875488E-2,3.601310116E-2
2.665273863E1,1.500868339E-2,-7.046653172E-3,-3.008860230E-2,3.435461958E-2
2.666270263E1,1.388807821E-2,-3.339253496E-3,-3.577735841E-2,3.852335273E-2
2.667266562E1,2.002086183E-2,-4.396978263E-3,-2.814381838E-2,3.481727788E-2
2.668262963E1,2.192205202E-2,2.138162311E-3,-2.335436404E-2,3.210256099E-2
2.669259363E1,2.239780981E-2,-4.217304289E-4,-3.353261232E-2,4.032711036E-2
2.670255663E1,2.158221002E-2,-9.039429948E-3,-3.008977175E-2,3.811689188E-2
2.671252062E1,2.511904915E-2,-4.926873045E-3,-3.203397095E-2,4.100507290E-2
2.672248463E1,1.707786226E-2,-6.816967232E-3,-4.101529419E-2,4.494862378E-2
2.673244763E1,1.242568501E-2,4.927183678E-3,-3.981719971E-2,4.200100212E-2
2.674241162E1,1.106217370E-2,7.983276621E-5,-3.637377441E-2,3.801880489E-2
2.675237563E1,1.427435989E-2,-1.033723773E-3,-3.218073606E-2,3.521967787E-2
2.676233863E1,1.563334418E-2,-8.198837880E-3,-3.816828489E-2,4.205282826E-2
2.677230263E1,1.232939324E-2,-9.873489579E-3,-4.250925779E-2,4.534905437E-2
2.678226662E1,1.281559379E-2,-5.333391577E-3,-3.801859617E-2,4.047342542E-2
2.679222963E1,7.140446166E-3,-3.360312609E-3,-4.565155149E-2,4.632862857E-2
2.680219363E1,7.450513048E-3,-9.472489357E-5,-3.397641599E-2,3.478384627E-2
2.681215762E1,2.012255313E-2,4.088181322E-3,-3.846883178E-2,4.360597882E-2
2.682212063E1,1.614204280E-2,-4.724175660E-3,-4.011599243E-2,4.349915206E-2
2.683208463E1,8.597412421E-3,-2.397294464E-3,-3.173342407E-2,3.296471939E-2
2.684204862E1,1.931931472E-2,-7.431628369E-3,-3.083529174E-2,3.713866231E-2
2.685201163E1,2.152235828E-2,-2.721440345E-3,-2.843910277E-2,3.576871133E-2
2.686197563E1,2.121100319E-2,-1.372451149E-4,-3.113408446E-2,3.767302361E-2
2.687193963E1,2.387789540E-2,-1.109891066E-2,-3.652346313E-2,4.502558235E-2
2.688190263E1,1.274251273E-2,-9.122853270E-3,-3.787124634E-2,4.098572168E-2
2.689186663E1,1.131233403E-2,-3.907749038E-3,-3.981661499E-2,4.157646248E-2
2.690182963E1,1.964957277E-2,-3.060615398E-3,-3.547564209E-2,4.066932822E-2
2.691179362E1,1.346097565E-2,-1.480916999E-3,-3.083587646E-2,3.367851330E-2
2.692175763E1,8.721176963E-3,-8.944440102E-3,-3.457809448E-2,3.676556207E-2
2.693172063E1,6.921020262E-3,-7.198424963E-3,-2.978630126E-2,3.141562646E-2
2.694168462E1,1.266061060E-2,-1.481921989E-3,-3.622057736E-2,3.839814290E-2
2.695164863E1,1.300832350E-2,-4.672281621E-3,-4.160878658E-2,4.384447305E-2
2.696161163E1,1.104839620E-2,-5.505263172E-3,-3.232750118E-2,3.460407944E-2
2.697157563E1,9.033792866E-3,5.582172330E-4,-3.367294550E-2,3.486815565E-2
2.698153962E1,1.373033130E-2,3.060487490E-3,-2.978103876E-2,3.293628472E-2
2.699150263E1,1.537311567E-2,-2.227039989E-3,-2.858352900E-2,3.253168490E-2
2.700146663E1,1.164168302E-2,-5.648099687E-3,-2.873204827E-2,3.151127436E-2
2.701143062E1,8.830177286E-3,-1.488573197E-3,-3.936053216E-2,4.036631483E-2
2.702139363E1,1.681963460E-2,-2.232247666E-3,-3.217605829E-2,3.637556549E-2
2.703135763E1,2.055187580E-2,-8.973767543E-3,-2.648964107E-2,3.470748027E-2
2.704132163E1,2.082728423E-2,-6.040292541E-3,-3.097854853E-2,3.781443337E-2
2.705128463E1,2.180368245E-2,-7.766043423E-3,-3.995987177E-2,4.617903583E-2
2.706124863E1,1.867029662E-2,-1.468215751E-2,-3.337473750E-2,4.096362811E-2
2.707121263E1,1.475324229E-2,-1.379473289E-2,-2.559033930E-2,3.260089384E-2
2.708117562E1,1.554146523E-2,-3.035947457E-3,-3.277481318E-2,3.639975958E-2
2.709113963E1,8.987837406E-3,-2.854848225E-3,-3.457224727E-2,3.583534095E-2
2.710110363E1,1.648254261E-2,-4.612064436E-3,-3.337473750E-2,3.750757860E-2
2.711106662E1,1.786079530E-2,1.856819876E-3,-2.394434810E-2,2.992971090E-2
2.712103063E1,1.029720715E-2,-2.314053867E-3,-3.053006709E-2,3.230282212E-2
2.713099463E1,1.125999232E-2,1.016163854E-2,-3.367177606E-2,3.693013441E-2
2.714095763E1,9.172595716E-3,-4.056377951E-3,-3.636500359E-2,3.772272790E-2
2.715092163E1,1.861735648E-2,3.376885811E-3,-3.307243645E-2,3.810243264E-2
2.716088563E1,1.412589543E-2,6.290617324E-3,-3.486753166E-2,3.814259498E-2
2.717084863E1,1.922384979E-2,-3.019036213E-3,-2.289067984E-2,3.004420416E-2
2.718081262E1,1.235269988E-2,-1.063760189E-2,-3.905589223E-2,4.232151328E-2
2.719077663E1,2.157126476E-2,-9.584664535E-3,-4.010312855E-2,4.653435481E-2
2.720073963E1,1.915686719E-2,-6.449926542E-3,-2.782631457E-2,3.439318094E-2
2.721070362E1,2.520421294E-2,-4.581549279E-3,-3.620888293E-2,4.435455046E-2
2.722066763E1,2.075354536E-2,-1.025941495E-2,-3.710876942E-2,4.373815277E-2
2.723063063E1,1.869807090E-2,-6.460890071E-3,-2.633001208E-2,3.293372879E-2
2.724059463E1,1.575571544E-2,-5.911699478E-3,-2.588153064E-2,3.087141701E-2
2.725055763E1,1.257419058E-2,-1.754164696E-5,-2.543304920E-2,2.837165078E-2
2.726052163E1,1.298194251E-2,-5.182725275E-3,-3.546102405E-2,3.811660660E-2
2.727048563E1,1.223899894E-2,-8.925263062E-3,-3.680763781E-2,3.980270867E-2
2.728044862E1,1.165033964E-2,-3.188678557E-3,-3.755666614E-2,3.945125164E-2
2.729041263E1,1.070069700E-2,-9.370281855E-3,-3.681056142E-2,3.946295136E-2
2.730037663E1,8.080038903E-3,-6.791358255E-3,-3.232048452E-2,3.400034257E-2
2.731033962E1,1.697218297E-2,-1.356501041E-2,-3.830861807E-2,4.404105721E-2
2.732030363E1,6.653044196E-3,-2.113530915E-3,-3.202169180E-2,3.277375102E-2
2.733026763E1,1.555266174E-2,-4.787754994E-3,-2.887881339E-2,3.314805798E-2
2.734023063E1,2.383886067E-2,-6.441968847E-3,-4.609360099E-2,5.229158912E-2
2.735019462E1,2.247916376E-2,-8.263659747E-3,-2.244161367E-2,3.282113496E-2
2.736015863E1,2.168976224E-2,-7.675402444E-3,-2.738075674E-2,3.576399626E-2
2.737012163E1,2.458491971E-2,1.226636209E-4,-3.800924063E-2,4.526738005E-2
2.738008562E1,1.692165480E-2,-4.218665594E-3,-2.842974722E-2,3.335251217E-2
2.739004963E1,1.945840993E-2,-4.371012971E-3,-4.384651601E-2,4.816899872E-2
2.740001263E1,2.067132802E-2,-9.158612648E-3,-3.576332510E-2,4.231074816E-2
2.740997663E1,2.321162802E-2,-7.310700640E-3,-3.366885245E-2,4.154296143E-2
