"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.088380250E0,-5.978110433E-1,-2.381372899E-1,-9.535115242E0,9.556804387E0
3.098342250E0,-6.422402859E-1,-9.174013883E-2,-9.591948509E0,9.613863169E0
3.108305250E0,-6.856604815E-1,1.102905348E-2,-9.637599945E0,9.661965878E0
3.118267250E0,-7.038016915E-1,1.782345623E-1,-9.676654816E0,9.703852472E0
3.128230250E0,-7.137829065E-1,2.898734510E-1,-9.713177681E0,9.743681713E0
3.138192250E0,-7.124752998E-1,4.309799671E-1,-9.745796204E0,9.781304025E0
3.148155250E0,-6.960160732E-1,5.307615995E-1,-9.779594421E0,9.818686944E0
3.158117250E0,-6.782980561E-1,6.367495656E-1,-9.814806938E0,9.858801829E0
3.168080250E0,-6.639956832E-1,7.439269423E-1,-9.850288391E0,9.900631240E0
3.178042250E0,-6.347216368E-1,8.099848032E-1,-9.887382507E0,9.940788690E0
3.188005250E0,-6.106884480E-1,8.401165605E-1,-9.935190201E0,9.989331336E0
3.197967250E0,-6.087472439E-1,8.903219104E-1,-1.000483036E1,1.006279667E1
3.207930250E0,-6.132618189E-1,9.226250052E-1,-1.008478260E1,1.014545056E1
3.217892250E0,-6.132511497E-1,9.142889977E-1,-1.017364311E1,1.023303550E1
3.227855250E0,-6.119682193E-1,8.873507977E-1,-1.025795364E1,1.031443210E1
3.237818250E0,-6.127629280E-1,8.562126160E-1,-1.031264973E1,1.036625886E1
3.247780250E0,-5.965527892E-1,8.864475489E-1,-1.034630394E1,1.040133019E1
3.257743250E0,-5.443146229E-1,9.043120146E-1,-1.035784626E1,1.041148586E1
3.267705250E0,-4.531704187E-1,9.168099761E-1,-1.036084080E1,1.041119234E1
3.277668250E0,-3.408574760E-1,9.606203437E-1,-1.035950184E1,1.040952706E1
3.287630250E0,-2.272825390E-1,9.974271059E-1,-1.035905838E1,1.040944805E1
3.297593250E0,-1.211600974E-1,9.887346029E-1,-1.035771656E1,1.040550663E1
3.307555250E0,-6.436771248E-3,1.037903786E0,-1.035415459E1,1.040604646E1
3.317518250E0,9.784383327E-2,1.026141167E0,-1.035572243E1,1.040689801E1
3.327480250E0,1.911197007E-1,1.015637755E0,-1.035723495E1,1.040866767E1
3.337443250E0,2.930412591E-1,9.997639656E-1,-1.035549068E1,1.040776578E1
3.347405250E0,3.827456236E-1,9.524681568E-1,-1.035919094E1,1.040992444E1
3.357368250E0,5.204342008E-1,8.777103424E-1,-1.035757256E1,1.040771524E1
3.367330250E0,6.452589035E-1,7.671095729E-1,-1.036353397E1,1.041189957E1
3.377293250E0,7.296680212E-1,6.563093066E-1,-1.036596298E1,1.041231703E1
3.387255250E0,7.877163887E-1,5.913806558E-1,-1.036672974E1,1.041341988E1
3.397218250E0,8.954265714E-1,4.444138706E-1,-1.036814213E1,1.041622118E1
3.407181250E0,9.548183680E-1,3.224461675E-1,-1.036904240E1,1.041790237E1
3.417143250E0,1.000911474E0,2.536492646E-1,-1.036617565E1,1.041747375E1
3.427106250E0,1.004060030E0,4.986252636E-2,-1.036778831E1,1.041641288E1
3.437068250E0,1.010357618E0,2.239015698E-2,-1.036802959E1,1.041716667E1
3.447031250E0,1.015166283E0,-1.543186158E-1,-1.036378193E1,1.041452604E1
3.456993250E0,9.884915948E-1,-2.634475231E-1,-1.036416340E1,1.041452847E1
3.466956250E0,9.386231303E-1,-2.921361625E-1,-1.036024857E1,1.040678179E1
3.476918250E0,8.850325942E-1,-4.693543315E-1,-1.035756016E1,1.040589394E1
3.486881250E0,8.473285437E-1,-4.932715893E-1,-1.035625458E1,1.040256177E1
3.496843250E0,7.800608277E-1,-6.036835909E-1,-1.035335541E1,1.040023543E1
3.506806250E0,6.721460819E-1,-6.784605980E-1,-1.034975338E1,1.039372331E1
3.516768250E0,6.027752757E-1,-6.845613718E-1,-1.034388161E1,1.038401892E1
3.526731250E0,5.149241090E-1,-8.052424192E-1,-1.034145737E1,1.038553334E1
3.536693250E0,4.023751915E-1,-8.329829574E-1,-1.033764935E1,1.037895758E1
3.546656250E0,2.833009064E-1,-8.440301418E-1,-1.033324623E1,1.037152949E1
3.556619250E0,1.574178040E-1,-8.991181254E-1,-1.033333015E1,1.037356765E1
3.566581250E0,4.875294119E-2,-8.622341156E-1,-1.032994747E1,1.036598472E1
3.576544250E0,-6.170379743E-2,-8.897003531E-1,-1.032333946E1,1.036179095E1
3.586506250E0,-1.749259382E-1,-8.687515855E-1,-1.032131863E1,1.035929276E1
3.596469250E0,-2.780869305E-1,-8.228959441E-1,-1.031840897E1,1.035490481E1
3.606431250E0,-3.842259943E-1,-8.152861595E-1,-1.031196976E1,1.035128211E1
3.616394250E0,-4.810454845E-1,-7.569155097E-1,-1.031317139E1,1.035209302E1
3.626356250E0,-5.798283219E-1,-7.229399085E-1,-1.030939388E1,1.035096349E1
3.636319250E0,-6.780145168E-1,-6.755646467E-1,-1.029945469E1,1.034383189E1
3.646281250E0,-7.583154440E-1,-6.017067432E-1,-1.029871368E1,1.034410928E1
3.656244250E0,-8.228094578E-1,-5.594668984E-1,-1.029512024E1,1.034309042E1
3.666206250E0,-8.800538182E-1,-4.737069011E-1,-1.029469967E1,1.034310080E1
3.676169250E0,-9.455795884E-1,-3.863216639E-1,-1.028772545E1,1.033831031E1
3.686131250E0,-9.855601788E-1,-3.300277889E-1,-1.028699112E1,1.033936330E1
3.696094250E0,-1.011587501E0,-2.294231206E-1,-1.028326321E1,1.033544612E1
3.706056250E0,-1.042969823E0,-1.809673905E-1,-1.028407860E1,1.033841418E1
3.716019250E0,-1.043888092E0,-6.726826727E-2,-1.028171635E1,1.033479165E1
3.725982250E0,-1.037907481E0,-1.002674177E-2,-1.027964973E1,1.033191904E1
3.735944250E0,-1.020596981E0,3.729709610E-2,-1.027806759E1,1.032868252E1
3.745907250E0,-9.989499450E-1,1.685234159E-1,-1.027829933E1,1.032810429E1
3.755869250E0,-9.619836211E-1,1.413290650E-1,-1.027769566E1,1.032358535E1
3.765832250E0,-9.252101183E-1,2.674937248E-1,-1.027653503E1,1.032156669E1
3.775794250E0,-8.801281452E-1,3.071662784E-1,-1.027801895E1,1.032020592E1
3.785757250E0,-8.148087263E-1,3.312142789E-1,-1.027590942E1,1.031348295E1
3.795719250E0,-7.509799600E-1,4.376815856E-1,-1.028029156E1,1.031697294E1
3.805682250E0,-6.916880608E-1,4.309937954E-1,-1.027795410E1,1.031021477E1
3.815644250E0,-6.184402108E-1,5.013912916E-1,-1.027816486E1,1.030895409E1
3.825607250E0,-5.229486227E-1,5.316436887E-1,-1.028133202E1,1.030834169E1
3.835569250E0,-4.548944533E-1,5.578942299E-1,-1.028042030E1,1.030559152E1
3.845532250E0,-3.691449463E-1,6.388810873E-1,-1.027847385E1,1.030492415E1
3.855494250E0,-2.770485580E-1,6.365699768E-1,-1.028026772E1,1.030368291E1
3.865457250E0,-1.658390760E-1,6.731048822E-1,-1.028255272E1,1.030589459E1
3.875420250E0,-6.385891140E-2,6.902596354E-1,-1.028016853E1,1.030351403E1
3.885382250E0,3.719073534E-2,6.940149069E-1,-1.028412724E1,1.030758521E1
3.895345250E0,1.411075443E-1,7.056971192E-1,-1.028633213E1,1.031147654E1
3.905307250E0,2.422349453E-1,6.797108650E-1,-1.028290558E1,1.030819246E1
3.915270250E0,3.338884413E-1,6.678318381E-1,-1.028563690E1,1.031270126E1
3.925232250E0,4.236698151E-1,6.439037323E-1,-1.028607941E1,1.031491821E1
3.935195250E0,5.082483292E-1,5.975380540E-1,-1.029009342E1,1.031995110E1
3.945157250E0,5.958982706E-1,5.617135167E-1,-1.028999710E1,1.032253153E1
3.955120250E0,6.466240287E-1,4.659561217E-1,-1.029173279E1,1.032254821E1
3.965085792E0,6.999307871E-1,4.595421553E-1,-1.029100895E1,1.032501561E1
3.975048792E0,7.443794608E-1,3.281804025E-1,-1.029201412E1,1.032411535E1
3.985010792E0,7.788709402E-1,2.984637320E-1,-1.028930187E1,1.032305447E1
3.994973792E0,7.931897044E-1,2.023909986E-1,-1.028864384E1,1.032115808E1
4.004935792E0,8.038368225E-1,1.240855828E-1,-1.029123783E1,1.032332926E1
4.014898792E0,8.168562651E-1,4.358967394E-2,-1.029174137E1,1.032419947E1
4.024861792E0,8.043811321E-1,-5.904252455E-2,-1.029239082E1,1.032394420E1
4.034823792E0,7.550910711E-1,-1.588793695E-1,-1.028856277E1,1.031745749E1
4.044786792E0,7.163447142E-1,-2.029412240E-1,-1.028640270E1,1.031331253E1
4.054748792E0,6.758838296E-1,-3.148054183E-1,-1.028516293E1,1.031215292E1
4.064711792E0,6.250736117E-1,-3.855403662E-1,-1.028416348E1,1.031035289E1
4.074673792E0,5.378052592E-1,-4.468303621E-1,-1.027909184E1,1.030284528E1
4.084636792E0,4.568090439E-1,-5.334118009E-1,-1.027713013E1,1.030109733E1
4.094598792E0,3.774886429E-1,-5.813199282E-1,-1.027322388E1,1.029657998E1
4.104561792E0,2.890204191E-1,-6.377363205E-1,-1.026983452E1,1.029367483E1
4.114523792E0,1.905513704E-1,-6.940653920E-1,-1.026877117E1,1.029396415E1
4.124486792E0,8.887805790E-2,-7.076344490E-1,-1.026565456E1,1.029039890E1
4.134448792E0,-1.188423950E-2,-7.546632290E-1,-1.026041985E1,1.028814236E1
4.144411792E0,-1.128643006E-1,-7.714304924E-1,-1.025265217E1,1.028225266E1
4.154373792E0,-2.194589227E-1,-7.842383981E-1,-1.024804115E1,1.028034725E1
4.164336792E0,-3.325421512E-1,-7.854899168E-1,-1.024705982E1,1.028250036E1
4.174299792E0,-4.355715811E-1,-7.737610936E-1,-1.023961163E1,1.027803848E1
4.184261792E0,-5.216471553E-1,-7.579615116E-1,-1.023478603E1,1.027606279E1
4.194224792E0,-5.828836560E-1,-6.940147281E-1,-1.022954655E1,1.026961695E1
4.204186792E0,-6.474188566E-1,-7.176854610E-1,-1.022593212E1,1.027150969E1
4.214149792E0,-7.179169655E-1,-6.407517791E-1,-1.022176456E1,1.026695858E1
4.224111792E0,-7.855878472E-1,-6.599585414E-1,-1.021908188E1,1.027045900E1
4.234074792E0,-8.531080484E-1,-6.114040613E-1,-1.021246243E1,1.026625526E1
4.244036792E0,-9.377362728E-1,-5.248908401E-1,-1.020845127E1,1.026485933E1
4.253999792E0,-1.006962895E0,-4.825249612E-1,-1.020304871E1,1.026396646E1
4.263961792E0,-1.018240929E0,-3.555951715E-1,-1.020058060E1,1.025744154E1
4.273924792E0,-1.057182193E0,-3.134349287E-1,-1.019753838E1,1.025698126E1
4.283886792E0,-1.092324853E0,-1.732753664E-1,-1.019045734E1,1.025029847E1
4.293849792E0,-1.079248548E0,-8.237715065E-2,-1.018914413E1,1.024647362E1
4.303811792E0,-1.062396407E0,5.582748447E-3,-1.018619347E1,1.024144788E1
4.313774792E0,-1.050688386E0,1.668494046E-1,-1.018340302E1,1.023882228E1
4.323737792E0,-9.971138239E-1,2.530300915E-1,-1.018409157E1,1.023591624E1
4.333699792E0,-9.395877123E-1,3.698701560E-1,-1.018651199E1,1.023643764E1
4.343662792E0,-8.656100035E-1,4.891839325E-1,-1.018517685E1,1.023359219E1
4.353624792E0,-7.743362784E-1,5.954922438E-1,-1.018207932E1,1.022882920E1
4.363587792E0,-6.717706323E-1,6.868866086E-1,-1.018546677E1,1.023068044E1
4.373549792E0,-5.664862990E-1,7.765011787E-1,-1.018937492E1,1.023460904E1
4.383512792E0,-4.580394030E-1,8.375435472E-1,-1.019251156E1,1.023711733E1
4.393474792E0,-3.421215713E-1,8.962468505E-1,-1.019474697E1,1.023978376E1
4.403437792E0,-2.130366862E-1,9.375817776E-1,-1.019653988E1,1.024177083E1
4.413399792E0,-7.799018174E-2,9.593746662E-1,-1.020003605E1,1.024535102E1
4.423362792E0,5.392798781E-2,9.808009863E-1,-1.020086479E1,1.024804963E1
4.433324792E0,1.701613963E-1,9.572706819E-1,-1.020429802E1,1.025051316E1
4.443287792E0,2.689598501E-1,9.448217750E-1,-1.021235657E1,1.025949581E1
4.453250792E0,3.698241711E-1,9.134777188E-1,-1.021212292E1,1.025956461E1
4.463212792E0,4.669815600E-1,8.572105169E-1,-1.021481419E1,1.026135033E1
4.473175792E0,5.799211264E-1,8.368543386E-1,-1.021705246E1,1.026765770E1
4.483137792E0,6.478645802E-1,7.467519641E-1,-1.022243404E1,1.027012779E1
4.493100792E0,7.263430953E-1,7.079728842E-1,-1.022074127E1,1.027094699E1
4.503062792E0,7.954518795E-1,5.813814998E-1,-1.022538090E1,1.027273881E1
4.513025792E0,8.387322426E-1,4.961529076E-1,-1.022762775E1,1.027394807E1
4.522987792E0,8.748915195E-1,4.022895694E-1,-1.022841930E1,1.027364753E1
4.532950792E0,9.306900501E-1,2.458791882E-1,-1.022731781E1,1.027252015E1
4.542912792E0,9.320686460E-1,1.608465761E-1,-1.022857094E1,1.027220945E1
4.552875792E0,9.444819093E-1,1.342728827E-2,-1.022577381E1,1.026930749E1
4.562837792E0,9.432059526E-1,-1.198287457E-1,-1.022292805E1,1.026704701E1
4.572800792E0,9.162142873E-1,-2.735567987E-1,-1.022223949E1,1.026686234E1
4.582762792E0,8.502575159E-1,-4.163108170E-1,-1.022061634E1,1.026436802E1
4.592725792E0,7.547829151E-1,-5.588106513E-1,-1.021810627E1,1.026117256E1
4.602688792E0,6.759184003E-1,-6.672648191E-1,-1.021348667E1,1.025755419E1
4.612650792E0,5.720548630E-1,-7.836889029E-1,-1.020992088E1,1.025592022E1
4.622613792E0,4.668549299E-1,-8.626012802E-1,-1.020547295E1,1.025249787E1
4.632575792E0,3.525531292E-1,-9.454948306E-1,-1.020215321E1,1.025193563E1
4.642538792E0,2.399710268E-1,-1.025133252E0,-1.019824028E1,1.025244308E1
4.652500792E0,1.106969118E-1,-1.084842920E0,-1.018939304E1,1.024757867E1
4.662463792E0,-5.668793246E-2,-1.124435902E0,-1.018183327E1,1.024389078E1
4.672425792E0,-1.963020265E-1,-1.120524526E0,-1.017447758E1,1.023787594E1
4.682388792E0,-3.117103577E-1,-1.144930363E0,-1.017031002E1,1.023929855E1
4.692350792E0,-4.370357990E-1,-1.124729514E0,-1.016581535E1,1.023717825E1
4.702313792E0,-5.718961954E-1,-1.102508545E0,-1.015630341E1,1.023196409E1
4.712275792E0,-7.203559875E-1,-1.032612085E0,-1.015226555E1,1.023003892E1
4.722238792E0,-8.375680447E-1,-9.697360396E-1,-1.014574242E1,1.022633842E1
4.732201792E0,-9.207116961E-1,-8.975105882E-1,-1.013848209E1,1.021968955E1
4.742163792E0,-1.012557507E0,-7.977806926E-1,-1.013410378E1,1.021576165E1
4.752126792E0,-1.100884438E0,-7.013700008E-1,-1.012753868E1,1.021131266E1
4.762088792E0,-1.173277736E0,-5.823563337E-1,-1.012235928E1,1.020675643E1
4.772051792E0,-1.239474773E0,-4.419438541E-1,-1.011728859E1,1.020250658E1
4.782013792E0,-1.266895533E0,-3.338141441E-1,-1.011314678E1,1.019765630E1
4.791976792E0,-1.288673043E0,-1.350792050E-1,-1.010887051E1,1.019157434E1
4.801938792E0,-1.301023364E0,-3.613742441E-2,-1.010654163E1,1.019000253E1
4.811901792E0,-1.257834315E0,1.408328265E-1,-1.010629654E1,1.018524476E1
4.821863792E0,-1.220683336E0,2.443122417E-1,-1.010767746E1,1.018405125E1
4.831826792E0,-1.184669733E0,3.706033528E-1,-1.010626411E1,1.018220819E1
4.841788792E0,-1.129292727E0,5.195549726E-1,-1.010652256E1,1.018268323E1
4.851751792E0,-1.068426490E0,6.150631309E-1,-1.010564423E1,1.018056398E1
4.861714792E0,-9.720782638E-1,7.596830130E-1,-1.010740662E1,1.018242225E1
4.871676792E0,-8.688738346E-1,8.943007588E-1,-1.010671806E1,1.018334256E1
4.881639792E0,-7.427034974E-1,9.731349349E-1,-1.010763359E1,1.018149581E1
4.891601792E0,-6.072447300E-1,1.095354319E0,-1.011402321E1,1.019127140E1
4.901564792E0,-4.461549520E-1,1.104499221E0,-1.012020397E1,1.019006875E1
4.911526792E0,-2.855658233E-1,1.134506345E0,-1.012678719E1,1.019413906E1
4.921489792E0,-1.775106639E-1,1.176974535E0,-1.013390350E1,1.020356699E1
4.931451792E0,-2.836166322E-2,1.162516236E0,-1.013510799E1,1.020160097E1
4.941414792E0,9.961432964E-2,1.167357683E0,-1.013792515E1,1.020539922E1
4.951376792E0,2.433326244E-1,1.159922719E0,-1.014566135E1,1.021465006E1
4.961336500E0,4.017066956E-1,1.096228957E0,-1.014755535E1,1.021449782E1
4.971298500E0,5.429221988E-1,1.058653116E0,-1.015486431E1,1.022432297E1
4.981261500E0,6.454843283E-1,9.261501431E-1,-1.015820885E1,1.022074416E1
4.991224500E0,7.454658151E-1,8.631621003E-1,-1.015895367E1,1.022277397E1
5.001186500E0,8.617727160E-1,7.446902990E-1,-1.016394329E1,1.022755880E1
5.011149500E0,9.473839998E-1,5.972601175E-1,-1.016806412E1,1.022955444E1
5.021111500E0,1.028190732E0,4.924091399E-1,-1.016810799E1,1.023181621E1
5.031074500E0,1.057974696E0,2.851531506E-1,-1.016901588E1,1.022787890E1
5.041036500E0,1.085547447E0,1.452208310E-1,-1.017107487E1,1.022987128E1
5.050999500E0,1.084790111E0,-1.910312474E-2,-1.016882515E1,1.022654093E1
5.060961500E0,1.082973242E0,-1.948482692E-1,-1.017097092E1,1.023031995E1
5.070924500E0,1.050638556E0,-3.165608644E-1,-1.016597652E1,1.022502474E1
5.080886500E0,1.011035919E0,-5.142379403E-1,-1.016480637E1,1.022789923E1
5.090849500E0,9.446219206E-1,-6.595224142E-1,-1.015894413E1,1.022406114E1
5.100811500E0,8.270907402E-1,-7.934895158E-1,-1.015478897E1,1.021926826E1
5.110774500E0,7.370516658E-1,-9.309624434E-1,-1.014962101E1,1.021884254E1
5.120737500E0,6.115086675E-1,-1.036731124E0,-1.014606476E1,1.021721020E1
5.130699500E0,4.872152209E-1,-1.104704618E0,-1.014326572E1,1.021487105E1
5.140662500E0,3.664977849E-1,-1.204126239E0,-1.013458347E1,1.021244451E1
5.150624500E0,2.079132050E-1,-1.233854055E0,-1.012642860E1,1.020343962E1
5.160587500E0,5.352558196E-2,-1.278627396E0,-1.012140369E1,1.020198832E1
5.170549500E0,-8.713380247E-2,-1.283781886E0,-1.011732292E1,1.019881911E1
5.180512500E0,-2.424297482E-1,-1.258953571E0,-1.010853195E1,1.018951199E1
5.190474500E0,-3.673210740E-1,-1.246948361E0,-1.010346413E1,1.018674592E1
5.200437500E0,-4.919335842E-1,-1.189485312E0,-1.009893417E1,1.018063581E1
5.210399500E0,-6.211517453E-1,-1.160929322E0,-1.009666252E1,1.018215009E1
5.220362500E0,-7.709733844E-1,-1.056844115E0,-1.008790684E1,1.017237356E1
5.230324500E0,-8.784359097E-1,-9.750395417E-1,-1.007836723E1,1.016345600E1
5.240287500E0,-9.636099339E-1,-8.895846009E-1,-1.007921314E1,1.016417446E1
5.250250500E0,-1.075554609E0,-7.567317486E-1,-1.006885242E1,1.015437097E1
5.260212500E0,-1.174010158E0,-6.383817196E-1,-1.006233978E1,1.015069027E1
5.270175500E0,-1.231007934E0,-5.091395974E-1,-1.005973625E1,1.014755621E1
5.280137500E0,-1.271110773E0,-3.621063232E-1,-1.005807304E1,1.014453927E1
5.290100500E0,-1.304564953E0,-2.610223293E-1,-1.005392647E1,1.014157087E1
5.300062500E0,-1.333683610E0,-6.168574467E-2,-1.005101013E1,1.013929592E1
5.310025500E0,-1.339519978E0,3.474305570E-2,-1.004720497E1,1.013616538E1
5.319987500E0,-1.319388270E0,1.613157690E-1,-1.004670525E1,1.013425352E1
5.329950500E0,-1.306615710E0,3.134653270E-1,-1.004582787E1,1.013529292E1
5.339912500E0,-1.275819898E0,4.510537088E-1,-1.004431534E1,1.013505977E1
5.349875500E0,-1.199676037E0,5.739409924E-1,-1.004501343E1,1.013266626E1
5.359837500E0,-1.128291368E0,6.908999085E-1,-1.004707813E1,1.013381286E1
5.369800500E0,-1.051628828E0,8.240885735E-1,-1.004502869E1,1.013349133E1
5.379763500E0,-9.581680894E-1,9.087099433E-1,-1.004881477E1,1.013521180E1
5.389725500E0,-8.416060805E-1,1.027795553E0,-1.005083084E1,1.013823777E1
5.399688500E0,-7.062352896E-1,1.093772054E0,-1.005297661E1,1.013693466E1
5.409650500E0,-5.558385849E-1,1.138399482E0,-1.005646896E1,1.013594978E1
5.419613500E0,-4.398394227E-1,1.205256820E0,-1.006138706E1,1.014286017E1
5.429575500E0,-2.869641185E-1,1.221522331E0,-1.006520939E1,1.014312108E1
5.439538500E0,-1.263137013E-1,1.211345911E0,-1.007067394E1,1.014405184E1
5.449500500E0,1.749885827E-2,1.195447326E0,-1.007967663E1,1.015033406E1
5.459463500E0,1.470240951E-1,1.174285054E0,-1.008247852E1,1.015169615E1
5.469425500E0,2.746334374E-1,1.112728000E0,-1.008755779E1,1.015245829E1
5.479388500E0,4.246458411E-1,1.082773447E0,-1.009264565E1,1.015943987E1
5.489350500E0,5.786149502E-1,9.669709802E-1,-1.009880829E1,1.016148400E1
5.499313500E0,6.988908052E-1,8.820521832E-1,-1.010086346E1,1.016336101E1
5.509276500E0,7.976579070E-1,7.619383335E-1,-1.010469532E1,1.016472703E1
5.519238500E0,8.864693046E-1,5.989081860E-1,-1.010993481E1,1.016638090E1
5.529201500E0,9.478261471E-1,4.803479910E-1,-1.011158180E1,1.016726095E1
5.539163500E0,1.001265645E0,3.236391842E-1,-1.011102581E1,1.016563417E1
5.549126500E0,1.035444021E0,1.807914823E-1,-1.011080647E1,1.016529573E1
5.559088500E0,1.043541908E0,6.557400525E-2,-1.011253452E1,1.016644649E1
5.569051500E0,1.060742736E0,-1.000831351E-1,-1.011236763E1,1.016834160E1
5.579013500E0,1.060304642E0,-2.357231528E-1,-1.010896587E1,1.016715311E1
5.588976500E0,1.017504215E0,-3.687701523E-1,-1.010554504E1,1.016333345E1
5.598938500E0,9.725499153E-1,-5.142248869E-1,-1.010324669E1,1.016296582E1
5.608901500E0,9.159875512E-1,-6.096321344E-1,-1.010433483E1,1.016406744E1
5.618864500E0,8.512577415E-1,-7.395085692E-1,-1.010119534E1,1.016393919E1
5.628826500E0,7.720103264E-1,-8.347301483E-1,-1.009540462E1,1.015923072E1
5.638789500E0,6.721350551E-1,-9.102661610E-1,-1.009223270E1,1.015546705E1
5.648751500E0,5.533482432E-1,-1.010593534E0,-1.008904839E1,1.015462411E1
5.658714500E0,4.584021568E-1,-1.038710117E0,-1.008584595E1,1.014954874E1
5.668676500E0,3.191750050E-1,-1.141807675E0,-1.007662487E1,1.014613060E1
5.678639500E0,1.870183796E-1,-1.115094066E0,-1.007395744E1,1.013721013E1
5.688601500E0,5.917492881E-2,-1.146307588E0,-1.006955910E1,1.013476902E1
5.698564500E0,-8.820272237E-2,-1.127786517E0,-1.006362152E1,1.012700154E1
5.708526500E0,-2.048331946E-1,-1.099082708E0,-1.005953979E1,1.012147619E1
5.718489500E0,-3.272208869E-1,-1.080359340E0,-1.005574989E1,1.011891080E1
5.728451500E0,-4.544406235E-1,-1.007849455E0,-1.005199814E1,1.011261308E1
5.738414500E0,-5.653097034E-1,-9.583128095E-1,-1.004930115E1,1.011070680E1
5.748377500E0,-6.721181870E-1,-8.925955892E-1,-1.004320812E1,1.010517190E1
5.758339500E0,-7.685100436E-1,-8.085983992E-1,-1.004122734E1,1.010300379E1
5.768302500E0,-8.715799451E-1,-7.136383057E-1,-1.003578091E1,1.009880338E1
5.778264500E0,-9.539409876E-1,-6.027216911E-1,-1.003421688E1,1.009746430E1
5.788227500E0,-1.020570040E0,-5.034957528E-1,-1.002925301E1,1.009361120E1
5.798189500E0,-1.079799056E0,-3.940238953E-1,-1.002712154E1,1.009278888E1
5.808152500E0,-1.136109710E0,-2.742322683E-1,-1.002332115E1,1.009122963E1
5.818114500E0,-1.155918002E0,-1.246870905E-1,-1.002133369E1,1.008854907E1
5.828077500E0,-1.175498247E0,-4.474645481E-2,-1.001609612E1,1.008493826E1
5.838039500E0,-1.186916113E0,1.128861234E-1,-1.001627254E1,1.008698314E1
5.848002500E0,-1.187401652E0,2.254193276E-1,-1.001352119E1,1.008619568E1
5.857965500E0,-1.150551319E0,3.501411378E-1,-1.001486015E1,1.008681273E1
5.867927500E0,-1.108049870E0,4.909842908E-1,-1.001309490E1,1.008617418E1
5.877890500E0,-1.041943073E0,5.654616356E-1,-1.001517200E1,1.008509110E1
5.887852500E0,-9.758663774E-1,6.627735496E-1,-1.001566982E1,1.008490089E1
5.897815500E0,-8.770473599E-1,7.882694006E-1,-1.001387596E1,1.008306960E1
5.907777500E0,-7.888669372E-1,7.632039785E-1,-1.002001572E1,1.007995567E1
5.917740500E0,-6.994124055E-1,8.856252432E-1,-1.002113438E1,1.008447539E1
5.927702500E0,-6.037340760E-1,8.764639497E-1,-1.002215195E1,1.007850254E1
5.937665500E0,-4.867399037E-1,9.262064695E-1,-1.002479649E1,1.007925189E1
5.947627500E0,-3.496345282E-1,9.577583075E-1,-1.002851295E1,1.008020919E1
5.957590500E0,-2.165730298E-1,9.056881666E-1,-1.003322697E1,1.007634945E1
5.967553667E0,-1.057525203E-1,9.082498550E-1,-1.004065323E1,1.008220307E1
5.977515667E0,7.996428758E-3,8.532778621E-1,-1.003923988E1,1.007543967E1
5.987478667E0,1.170462146E-1,7.929477096E-1,-1.004608917E1,1.007801437E1
5.997440667E0,2.227051854E-1,7.510107160E-1,-1.004963589E1,1.008011886E1
6.007403667E0,3.207806051E-1,6.668143272E-1,-1.005215168E1,1.007934993E1
6.017365667E0,4.059323668E-1,6.049903631E-1,-1.005350494E1,1.007986885E1
6.027328667E0,4.899750650E-1,5.264289379E-1,-1.006081486E1,1.008648594E1
